refund_id,order_id,refund_date,refund_amount,reason
3074,42840,2023-09-18,87.73,Wrong Item
3075,48654,2023-01-21,72.04,Defective
3076,38772,2023-03-14,163.81,Defective
3077,22224,2023-09-03,24.33,Defective
3078,13574,2023-12-16,12.31,Defective
3079,49500,2023-05-15,107.72,Changed Mind
3080,52839,2023-09-15,153.19,Wrong Item
3081,45724,2023-12-18,67.08,Wrong Item
3082,50235,2023-03-24,129.88,Defective
3083,53764,2023-12-20,115.94,Changed Mind
3084,36421,2023-09-09,40.22,Defective
3085,36754,2023-06-10,29.84,Wrong Item
3086,16365,2023-09-01,176.5,Defective
3087,30706,2023-04-17,94.02,Wrong Item
3088,21171,2023-03-23,151.5,Wrong Item
3089,12892,2023-03-12,190.97,Changed Mind
3090,18234,2023-06-10,52.35,Wrong Item
3091,4167,2023-06-03,190.02,Changed Mind
3092,59666,2023-05-15,26.51,Wrong Item
3093,40939,2023-04-03,78.61,Wrong Item
3094,25887,2023-05-01,166.95,Changed Mind
3095,5293,2023-02-12,60.11,Defective
3096,44659,2023-01-04,85.54,Wrong Item
3097,59351,2023-08-06,140.83,Wrong Item
3098,37975,2023-08-31,60.87,Defective
3099,48312,2023-12-20,145.74,Defective
3100,30109,2023-02-12,81.07,Changed Mind
3101,55222,2023-12-11,14.27,Changed Mind
3102,60538,2023-10-06,193.64,Wrong Item
3103,29341,2023-04-16,51.18,Changed Mind
3104,26638,2023-08-03,84.81,Wrong Item
3105,6049,2023-10-31,165.39,Wrong Item
3106,46603,2023-03-02,54.03,Changed Mind
3107,44708,2023-11-05,95.07,Wrong Item
3108,29193,2023-12-18,172.03,Changed Mind
3109,25561,2023-07-31,32.33,Wrong Item
3110,32783,2023-07-12,186.53,Defective
3111,2993,2023-05-19,143.6,Wrong Item
3112,56729,2023-05-21,47.13,Changed Mind
3113,33620,2023-01-19,184.32,Defective
3114,21282,2023-10-27,156.21,Changed Mind
3115,39542,2023-12-17,93.85,Changed Mind
3116,56544,2023-05-23,58.87,Wrong Item
3117,6736,2023-06-18,115.86,Wrong Item
3118,18136,2023-01-15,174.79,Wrong Item
3119,2993,2023-08-01,142.11,Changed Mind
3120,2531,2023-09-16,11.87,Wrong Item
3121,40298,2023-05-17,182.07,Changed Mind
3122,10574,2023-09-17,118.26,Wrong Item
3123,11788,2023-12-20,25.29,Defective
3124,9992,2023-11-27,194.92,Wrong Item
3125,4530,2023-01-03,86.56,Wrong Item
3126,30456,2023-06-08,150.3,Changed Mind
3127,5239,2023-10-08,54.27,Wrong Item
3128,19142,2023-07-21,125.35,Wrong Item
3129,12369,2023-02-16,65.25,Defective
3130,26507,2023-09-10,71.87,Changed Mind
3131,55608,2023-08-05,197.09,Changed Mind
3132,21923,2023-05-31,53.09,Defective
3133,9654,2023-11-29,61.99,Changed Mind
3134,43625,2023-06-15,81.06,Defective
3135,21532,2023-08-02,130.78,Changed Mind
3136,35487,2023-08-16,97.24,Changed Mind
3137,23952,2023-10-25,13.96,Wrong Item
3138,26285,2023-03-31,172.02,Wrong Item
3139,2934,2023-12-02,151.12,Changed Mind
3140,45845,2023-01-06,45.3,Changed Mind
3141,1739,2023-10-13,172.02,Defective
3142,28797,2023-12-14,132.8,Changed Mind
3143,25547,2023-04-29,167.47,Changed Mind
3144,40332,2023-08-10,117.65,Changed Mind
3145,31770,2023-01-25,181.6,Changed Mind
3146,40781,2023-05-15,163.73,Changed Mind
3147,3628,2023-10-23,194.77,Wrong Item
3148,57717,2023-03-28,59.9,Wrong Item
3149,48827,2023-02-11,112.3,Changed Mind
3150,57309,2023-09-28,44.08,Changed Mind
3151,27448,2023-05-23,81.4,Defective
3152,27234,2023-12-09,65.72,Wrong Item
3153,52341,2023-03-01,148.62,Wrong Item
3154,4401,2023-04-21,155.39,Wrong Item
3155,36495,2023-07-26,22.98,Defective
3156,13647,2023-03-01,159.12,Wrong Item
3157,27365,2023-07-29,61.43,Defective
3158,19832,2023-11-13,13.04,Changed Mind
3159,4448,2023-04-07,161.23,Changed Mind
3160,22256,2023-01-17,56.57,Changed Mind
3161,49569,2023-09-24,152.0,Changed Mind
3162,25829,2023-06-07,48.22,Defective
3163,8798,2023-04-15,187.81,Wrong Item
3164,26864,2023-02-16,59.76,Defective
3165,1237,2023-03-07,160.48,Defective
3166,47068,2023-06-14,80.67,Wrong Item
3167,13570,2023-08-30,87.06,Defective
3168,15028,2023-06-19,14.49,Changed Mind
3169,42585,2023-11-26,151.16,Changed Mind
3170,14633,2023-03-20,119.15,Wrong Item
3171,34982,2023-04-02,84.35,Wrong Item
3172,34236,2023-02-04,162.8,Wrong Item
3173,57281,2023-11-08,109.1,Wrong Item
3174,14063,2023-08-28,113.4,Changed Mind
3175,6409,2023-07-04,58.46,Defective
3176,46424,2023-07-02,122.22,Changed Mind
3177,19358,2023-01-07,20.71,Defective
3178,50778,2023-12-19,156.81,Wrong Item
3179,60434,2023-10-15,152.13,Changed Mind
3180,35585,2023-11-02,25.97,Defective
3181,55615,2023-08-11,44.19,Defective
3182,41720,2023-03-05,52.87,Defective
3183,39074,2023-02-22,161.09,Wrong Item
3184,57921,2023-04-28,176.48,Wrong Item
3185,58943,2023-09-12,137.47,Changed Mind
3186,38441,2023-03-01,38.26,Wrong Item
3187,27758,2023-06-27,72.07,Changed Mind
3188,2082,2023-06-25,65.54,Defective
3189,25384,2023-03-29,77.19,Wrong Item
3190,13026,2023-08-22,58.46,Wrong Item
3191,38422,2023-06-02,102.84,Wrong Item
3192,9031,2023-08-31,141.21,Defective
3193,41408,2023-01-13,139.83,Defective
3194,52557,2023-06-02,196.23,Defective
3195,33284,2023-12-14,13.73,Changed Mind
3196,56498,2023-12-11,109.22,Changed Mind
3197,49375,2023-11-22,48.21,Wrong Item
3198,35979,2023-08-25,27.19,Defective
3199,53647,2023-05-07,55.21,Defective
3200,51375,2023-03-24,97.56,Changed Mind
3201,12015,2023-12-07,52.22,Wrong Item
3202,41561,2023-10-05,99.61,Defective
3203,26484,2023-07-20,122.48,Defective
3204,48426,2023-03-21,183.17,Wrong Item
3205,36282,2023-10-06,11.12,Changed Mind
3206,54525,2023-11-11,13.65,Defective
3207,34395,2023-12-01,124.73,Defective
3208,58146,2023-08-05,66.83,Defective
3209,43916,2023-10-08,22.37,Defective
3210,22444,2023-02-15,186.62,Changed Mind
3211,25179,2023-07-30,46.59,Wrong Item
3212,8809,2023-08-21,79.33,Changed Mind
3213,14011,2023-10-13,170.82,Changed Mind
3214,60784,2023-05-06,177.73,Changed Mind
3215,27788,2023-09-05,91.67,Wrong Item
3216,45381,2023-09-13,118.9,Changed Mind
3217,18157,2023-05-02,76.82,Changed Mind
3218,15638,2023-10-30,154.79,Changed Mind
3219,59120,2023-03-17,59.1,Changed Mind
3220,18920,2023-02-14,154.17,Defective
3221,50732,2023-08-04,63.98,Defective
3222,59601,2023-04-21,131.39,Wrong Item
3223,12604,2023-12-24,146.41,Wrong Item
3224,57492,2023-06-27,89.48,Defective
3225,51190,2023-06-30,105.71,Defective
3226,45263,2023-12-30,121.69,Defective
3227,54079,2023-01-26,82.39,Wrong Item
3228,13935,2023-09-08,94.51,Wrong Item
3229,17259,2023-09-12,75.26,Wrong Item
3230,3848,2023-04-18,20.38,Defective
3231,33596,2023-04-11,40.87,Changed Mind
3232,42547,2023-06-13,70.22,Wrong Item
3233,41535,2023-04-16,90.84,Defective
3234,55433,2023-04-20,102.08,Wrong Item
3235,59617,2023-07-19,33.35,Wrong Item
3236,10823,2023-10-05,165.17,Defective
3237,53621,2023-01-09,125.81,Changed Mind
3238,26181,2023-10-13,116.34,Defective
3239,22839,2023-07-08,189.48,Changed Mind
3240,2281,2023-12-31,169.33,Defective
3241,3188,2023-08-25,184.13,Wrong Item
3242,22083,2023-08-02,149.79,Changed Mind
3243,9970,2023-01-09,59.71,Defective
3244,14123,2023-04-20,174.03,Defective
3245,56098,2023-10-09,11.5,Changed Mind
3246,40148,2023-12-23,34.0,Wrong Item
3247,30885,2023-11-12,27.63,Changed Mind
3248,41767,2023-09-28,106.53,Defective
3249,53361,2023-06-01,144.81,Wrong Item
3250,53060,2023-04-16,171.9,Changed Mind
3251,3544,2023-12-21,25.38,Changed Mind
3252,47360,2023-05-05,26.72,Changed Mind
3253,25677,2023-08-04,123.07,Changed Mind
3254,22236,2023-06-02,40.63,Wrong Item
3255,29007,2023-06-27,118.01,Defective
3256,33593,2023-05-08,131.86,Changed Mind
3257,30245,2023-09-19,183.43,Changed Mind
3258,18375,2023-05-06,149.83,Defective
3259,45973,2023-11-06,108.22,Changed Mind
3260,8758,2023-12-29,75.04,Wrong Item
3261,18469,2023-03-14,167.91,Changed Mind
3262,55847,2023-05-18,19.15,Defective
3263,18973,2023-01-12,169.35,Defective
3264,47462,2023-04-13,177.45,Defective
3265,42973,2023-04-04,147.92,Defective
3266,12518,2023-05-22,168.37,Defective
3267,33914,2023-08-18,153.17,Wrong Item
3268,46111,2023-12-28,190.73,Wrong Item
3269,19756,2023-01-23,187.03,Wrong Item
3270,14447,2023-10-13,111.55,Changed Mind
3271,20318,2023-04-29,39.09,Changed Mind
3272,24884,2023-08-28,158.43,Wrong Item
3273,20723,2023-03-05,151.92,Wrong Item
3274,8803,2023-08-01,32.7,Changed Mind
3275,60456,2023-08-31,147.71,Defective
3276,9147,2023-06-06,15.79,Wrong Item
3277,31422,2023-10-30,77.73,Changed Mind
3278,3112,2023-02-06,16.99,Changed Mind
3279,29912,2023-08-16,45.83,Wrong Item
3280,9907,2023-05-16,33.66,Changed Mind
3281,9550,2023-07-25,147.41,Wrong Item
3282,19505,2023-12-11,163.61,Defective
3283,40078,2023-10-08,29.78,Changed Mind
3284,49989,2023-07-03,18.94,Changed Mind
3285,51266,2023-04-25,49.92,Changed Mind
3286,32250,2023-10-31,191.15,Defective
3287,52243,2023-07-20,86.61,Defective
3288,46803,2023-12-19,61.77,Changed Mind
3289,26457,2023-10-10,92.54,Wrong Item
3290,57274,2023-08-15,124.79,Changed Mind
3291,18961,2023-08-23,103.7,Changed Mind
3292,24238,2023-04-06,182.89,Defective
3293,36866,2023-11-14,100.03,Wrong Item
3294,10568,2023-04-12,173.5,Defective
3295,54044,2023-05-28,79.93,Wrong Item
3296,40323,2023-08-01,174.43,Changed Mind
3297,5421,2023-12-11,192.52,Changed Mind
3298,45570,2023-04-20,45.25,Defective
3299,55751,2023-12-26,92.11,Defective
3300,27258,2023-05-04,11.02,Defective
3301,26643,2023-10-15,61.66,Defective
3302,11024,2023-11-12,109.52,Wrong Item
3303,36014,2023-04-16,73.7,Changed Mind
3304,3382,2023-03-31,163.91,Defective
3305,8495,2023-11-05,185.21,Defective
3306,34707,2023-06-27,40.1,Wrong Item
3307,34382,2023-11-20,172.76,Changed Mind
3308,4562,2023-12-02,128.7,Defective
3309,40904,2023-10-08,68.84,Changed Mind
3310,58042,2023-12-02,154.97,Changed Mind
3311,33147,2023-09-24,170.7,Changed Mind
3312,28681,2023-06-28,188.63,Changed Mind
3313,45052,2023-11-14,130.74,Defective
3314,13845,2023-12-28,44.41,Wrong Item
3315,24981,2023-07-11,68.75,Changed Mind
3316,45138,2023-07-27,26.71,Defective
3317,54065,2023-08-10,104.6,Changed Mind
3318,6874,2023-11-08,153.33,Wrong Item
3319,13858,2023-07-09,116.49,Changed Mind
3320,15625,2023-07-09,47.3,Changed Mind
3321,42305,2023-05-24,31.79,Defective
3322,33473,2023-07-30,196.79,Changed Mind
3323,18913,2023-02-01,44.53,Changed Mind
3324,54717,2023-05-03,117.47,Changed Mind
3325,45778,2023-07-14,182.74,Defective
3326,18926,2023-10-14,196.74,Wrong Item
3327,59180,2023-06-04,141.87,Wrong Item
3328,43510,2023-08-01,42.57,Changed Mind
3329,31069,2023-03-11,137.28,Defective
3330,44946,2023-04-16,87.42,Wrong Item
3331,49819,2023-10-09,150.58,Defective
3332,35150,2023-03-07,163.9,Defective
3333,14772,2023-03-10,127.33,Changed Mind
3334,60393,2023-11-19,145.61,Changed Mind
3335,41894,2023-01-28,21.12,Changed Mind
3336,12530,2023-03-19,41.1,Defective
3337,56685,2023-01-29,30.31,Wrong Item
3338,56974,2023-11-08,144.42,Wrong Item
3339,7155,2023-03-10,197.13,Defective
3340,50957,2023-03-06,91.18,Wrong Item
3341,47455,2023-12-04,143.3,Changed Mind
3342,8926,2023-11-07,99.92,Changed Mind
3343,12867,2023-04-14,15.99,Changed Mind
3344,58839,2023-12-29,76.27,Wrong Item
3345,14369,2023-10-22,141.59,Defective
3346,10586,2023-09-21,179.54,Changed Mind
3347,3635,2023-02-18,74.96,Changed Mind
3348,9790,2023-09-18,186.72,Changed Mind
3349,18038,2023-03-21,84.89,Wrong Item
3350,27517,2023-01-06,110.7,Defective
3351,4114,2023-08-13,99.9,Defective
3352,57894,2023-04-03,68.12,Defective
3353,39398,2023-07-21,171.16,Wrong Item
3354,55586,2023-11-06,161.09,Wrong Item
3355,34753,2023-08-07,152.4,Wrong Item
3356,1272,2023-01-01,182.99,Defective
3357,33211,2023-08-03,82.72,Changed Mind
3358,34753,2023-02-19,199.82,Changed Mind
3359,31132,2023-06-27,114.99,Wrong Item
3360,53131,2023-09-03,74.57,Defective
3361,49127,2023-12-08,98.81,Changed Mind
3362,48021,2023-11-10,158.64,Changed Mind
3363,50525,2023-09-22,74.47,Changed Mind
3364,19318,2023-08-17,119.8,Defective
3365,35461,2023-02-21,137.9,Defective
3366,6809,2023-07-29,47.48,Wrong Item
3367,49628,2023-08-05,98.89,Defective
3368,44583,2023-02-16,157.85,Changed Mind
3369,18711,2023-03-18,78.41,Changed Mind
3370,1699,2023-01-29,142.39,Changed Mind
3371,17925,2023-06-22,105.85,Changed Mind
3372,11461,2023-05-17,148.92,Wrong Item
3373,29339,2023-11-23,65.35,Wrong Item
3374,26174,2023-06-07,171.45,Defective
3375,37779,2023-09-04,120.57,Wrong Item
3376,46323,2023-07-21,168.25,Defective
3377,21572,2023-09-21,114.5,Wrong Item
3378,8482,2023-06-15,58.09,Defective
3379,16853,2023-12-23,141.98,Wrong Item
3380,10144,2023-01-05,150.64,Wrong Item
3381,10591,2023-02-21,101.02,Defective
3382,2918,2023-05-06,97.7,Defective
3383,59770,2023-11-30,125.14,Changed Mind
3384,16930,2023-11-06,129.56,Changed Mind
3385,26007,2023-12-01,22.36,Wrong Item
3386,46858,2023-01-11,136.09,Changed Mind
3387,8189,2023-10-28,133.59,Wrong Item
3388,16821,2023-12-26,45.64,Changed Mind
3389,42987,2023-03-12,102.39,Defective
3390,26709,2023-01-31,26.52,Wrong Item
3391,46861,2023-05-01,64.7,Defective
3392,23716,2023-04-24,86.92,Changed Mind
3393,22100,2023-07-07,155.28,Wrong Item
3394,35084,2023-12-10,76.36,Defective
3395,31685,2023-01-16,179.33,Defective
3396,14520,2023-07-08,43.32,Wrong Item
3397,15655,2023-12-25,43.56,Defective
3398,5271,2023-11-26,49.08,Changed Mind
3399,29882,2023-05-05,73.47,Changed Mind
3400,49083,2023-07-22,87.06,Changed Mind
3401,6324,2023-12-13,94.47,Changed Mind
3402,5665,2023-11-10,96.55,Changed Mind
3403,23105,2023-10-29,177.99,Defective
3404,33295,2023-06-08,147.94,Defective
3405,32679,2023-04-12,89.67,Changed Mind
3406,34532,2023-10-22,140.13,Wrong Item
3407,13031,2023-06-06,134.68,Changed Mind
3408,6444,2023-11-01,186.43,Wrong Item
3409,1042,2023-06-08,131.14,Changed Mind
3410,55265,2023-05-12,183.79,Changed Mind
3411,24068,2023-06-15,93.53,Defective
3412,28209,2023-09-29,18.16,Defective
3413,13505,2023-06-12,175.45,Defective
3414,26970,2023-07-14,120.55,Changed Mind
3415,35798,2023-07-14,111.25,Wrong Item
3416,24844,2023-01-30,49.87,Defective
3417,21172,2023-09-20,73.74,Changed Mind
3418,55897,2023-10-25,175.91,Wrong Item
3419,6554,2023-09-27,179.13,Wrong Item
3420,3111,2023-04-12,157.33,Defective
3421,9453,2023-05-06,40.02,Changed Mind
3422,51200,2023-09-09,169.04,Wrong Item
3423,25757,2023-06-15,128.75,Wrong Item
3424,34065,2023-10-29,137.32,Wrong Item
3425,21820,2023-08-22,15.82,Changed Mind
3426,40418,2023-09-13,19.14,Wrong Item
3427,29607,2023-01-09,165.74,Defective
3428,4112,2023-04-06,92.35,Wrong Item
3429,2994,2023-06-02,16.47,Changed Mind
3430,45073,2023-08-17,135.66,Changed Mind
3431,20887,2023-10-25,23.59,Changed Mind
3432,36122,2023-11-30,187.88,Changed Mind
3433,57709,2023-02-13,116.61,Wrong Item
3434,11919,2023-11-21,142.91,Changed Mind
3435,24016,2023-02-27,31.99,Wrong Item
3436,15384,2023-01-04,161.69,Defective
3437,48606,2023-03-17,43.61,Defective
3438,16630,2023-03-17,71.56,Wrong Item
3439,21577,2023-10-13,29.38,Wrong Item
3440,14755,2023-07-09,175.31,Changed Mind
3441,35610,2023-01-24,22.93,Wrong Item
3442,21502,2023-03-19,84.34,Defective
3443,32111,2023-07-14,66.69,Wrong Item
3444,47716,2023-02-26,77.05,Changed Mind
3445,19276,2023-08-03,12.68,Defective
3446,14647,2023-08-06,43.85,Defective
3447,31298,2023-08-15,189.11,Wrong Item
3448,7785,2023-06-19,145.65,Changed Mind
3449,22677,2023-09-16,78.94,Defective
3450,53058,2023-12-05,146.25,Changed Mind
3451,29299,2023-04-06,182.87,Changed Mind
3452,47431,2023-02-20,197.29,Defective
3453,50591,2023-03-18,105.2,Defective
3454,21821,2023-08-21,88.36,Defective
3455,29575,2023-06-09,103.63,Defective
3456,45620,2023-07-03,195.18,Wrong Item
3457,34844,2023-11-13,63.96,Changed Mind
3458,37478,2023-07-14,126.8,Defective
3459,4743,2023-04-11,176.42,Defective
3460,3161,2023-02-27,164.28,Defective
3461,32071,2023-06-26,28.45,Changed Mind
3462,5024,2023-12-22,135.95,Wrong Item
3463,43578,2023-02-16,61.14,Defective
3464,51977,2023-08-15,197.41,Wrong Item
3465,13351,2023-11-22,85.82,Wrong Item
3466,50805,2023-03-21,103.51,Changed Mind
3467,10157,2023-12-30,34.28,Wrong Item
3468,39514,2023-04-25,61.17,Wrong Item
3469,40260,2023-06-13,184.73,Changed Mind
3470,31324,2023-02-19,18.13,Defective
3471,46045,2023-11-18,95.61,Defective
3472,47734,2023-07-31,105.51,Wrong Item
3473,4552,2023-09-23,47.88,Changed Mind
3474,50084,2023-12-07,190.6,Changed Mind
3475,55574,2023-01-13,52.83,Wrong Item
3476,12172,2023-08-15,137.17,Wrong Item
3477,17534,2023-05-10,103.35,Wrong Item
3478,45334,2023-07-06,161.46,Wrong Item
3479,55435,2023-03-06,186.4,Changed Mind
3480,18300,2023-07-30,20.26,Wrong Item
3481,34413,2023-05-30,31.06,Changed Mind
3482,54592,2023-05-01,49.87,Defective
3483,28585,2023-11-25,96.87,Changed Mind
3484,20332,2023-01-08,144.0,Changed Mind
3485,53936,2023-01-16,58.8,Wrong Item
3486,33847,2023-04-30,142.83,Changed Mind
3487,4352,2023-03-18,197.51,Defective
3488,4358,2023-01-26,16.02,Wrong Item
3489,41778,2023-03-31,172.44,Changed Mind
3490,34682,2023-04-17,42.61,Defective
3491,41161,2023-09-20,134.7,Defective
3492,30908,2023-05-26,85.55,Wrong Item
3493,22211,2023-03-04,181.89,Defective
3494,18599,2023-08-10,45.94,Defective
3495,53614,2023-03-28,73.69,Defective
3496,30389,2023-03-05,45.5,Changed Mind
3497,35596,2023-02-04,55.4,Defective
3498,15777,2023-02-21,52.79,Defective
3499,11944,2023-02-01,21.96,Wrong Item
3500,1710,2023-02-17,99.53,Defective
3501,36016,2023-07-20,103.58,Changed Mind
3502,31437,2023-12-22,178.58,Defective
3503,60666,2023-10-25,19.15,Defective
3504,59467,2023-06-13,16.39,Wrong Item
3505,37656,2023-11-24,59.76,Wrong Item
3506,54679,2023-12-09,158.55,Defective
3507,15070,2023-02-01,14.26,Wrong Item
3508,45716,2023-07-15,130.05,Changed Mind
3509,41961,2023-11-18,194.57,Changed Mind
3510,22845,2023-09-01,51.35,Changed Mind
3511,35894,2023-02-26,59.7,Defective
3512,22991,2023-07-22,145.14,Defective
3513,42749,2023-07-14,15.89,Wrong Item
3514,23796,2023-03-18,171.6,Wrong Item
3515,53283,2023-07-23,40.34,Wrong Item
3516,41246,2023-02-06,81.73,Changed Mind
3517,34564,2023-12-29,195.22,Changed Mind
3518,40211,2023-03-08,56.7,Wrong Item
3519,55761,2023-10-26,87.18,Changed Mind
3520,20700,2023-11-21,155.03,Wrong Item
3521,47703,2023-01-15,76.34,Defective
3522,35593,2023-12-20,130.55,Changed Mind
3523,45086,2023-04-24,187.38,Defective
3524,57741,2023-02-01,62.45,Wrong Item
3525,11848,2023-11-14,124.71,Changed Mind
3526,13674,2023-09-29,162.05,Wrong Item
3527,14212,2023-05-06,14.59,Wrong Item
3528,31054,2023-08-07,102.25,Wrong Item
3529,36096,2023-06-07,192.05,Defective
3530,58388,2023-10-14,117.73,Changed Mind
3531,55429,2023-08-12,132.65,Wrong Item
3532,56981,2023-05-20,38.45,Wrong Item
3533,45461,2023-01-04,179.91,Wrong Item
3534,9048,2023-12-12,10.83,Changed Mind
3535,36573,2023-01-16,161.25,Defective
3536,52201,2023-07-15,67.62,Changed Mind
3537,45783,2023-01-30,21.72,Wrong Item
3538,37966,2023-12-25,138.33,Wrong Item
3539,9258,2023-11-30,20.14,Defective
3540,11189,2023-12-19,110.15,Changed Mind
3541,8754,2023-03-21,187.23,Wrong Item
3542,48484,2023-04-12,76.12,Defective
3543,15222,2023-04-26,29.64,Wrong Item
3544,49324,2023-06-25,114.4,Defective
3545,32895,2023-10-15,177.08,Defective
3546,3745,2023-12-15,115.53,Defective
3547,25656,2023-10-17,15.51,Changed Mind
3548,6552,2023-09-11,191.2,Changed Mind
3549,25659,2023-08-06,175.38,Defective
3550,53574,2023-11-13,101.74,Wrong Item
3551,5111,2023-04-08,19.66,Changed Mind
3552,37019,2023-02-03,15.77,Defective
3553,10055,2023-07-29,24.42,Changed Mind
3554,18649,2023-07-16,176.78,Changed Mind
3555,29746,2023-01-27,193.71,Changed Mind
3556,6453,2023-01-12,84.22,Changed Mind
3557,45163,2023-05-02,11.17,Changed Mind
3558,41247,2023-03-06,147.13,Wrong Item
3559,10662,2023-05-05,166.08,Wrong Item
3560,10213,2023-04-09,137.93,Defective
3561,20179,2023-10-07,162.69,Defective
3562,26803,2023-01-22,100.41,Wrong Item
3563,3726,2023-08-21,65.6,Changed Mind
3564,19183,2023-08-19,77.01,Wrong Item
3565,49021,2023-11-06,82.64,Changed Mind
3566,21366,2023-03-17,123.44,Defective
3567,3948,2023-01-18,95.07,Defective
3568,23095,2023-05-24,72.39,Wrong Item
3569,57887,2023-05-28,104.49,Defective
3570,36118,2023-07-18,152.75,Changed Mind
3571,30584,2023-02-14,58.25,Wrong Item
3572,35974,2023-04-14,148.44,Changed Mind
3573,21729,2023-07-03,59.26,Defective
3574,16014,2023-04-26,165.18,Changed Mind
3575,35728,2023-02-08,180.95,Defective
3576,43481,2023-10-24,78.82,Wrong Item
3577,3437,2023-06-19,89.22,Defective
3578,46979,2023-05-27,109.11,Changed Mind
3579,54555,2023-04-01,140.48,Changed Mind
3580,31746,2023-09-03,28.18,Wrong Item
3581,57028,2023-07-31,120.0,Wrong Item
3582,13403,2023-07-24,49.66,Wrong Item
3583,29530,2023-07-16,69.77,Defective
3584,43194,2023-08-16,39.97,Wrong Item
3585,6493,2023-08-11,117.65,Wrong Item
3586,18655,2023-08-22,90.75,Wrong Item
3587,16254,2023-01-08,118.13,Defective
3588,19157,2023-01-10,132.22,Wrong Item
3589,24538,2023-01-07,115.53,Changed Mind
3590,9368,2023-04-02,69.6,Wrong Item
3591,52080,2023-12-06,92.25,Changed Mind
3592,3675,2023-02-27,107.87,Defective
3593,32092,2023-05-10,56.26,Defective
3594,52257,2023-12-01,164.66,Defective
3595,52142,2023-01-07,85.27,Changed Mind
3596,52693,2023-08-24,78.95,Wrong Item
3597,49779,2023-04-19,22.15,Defective
3598,33104,2023-10-28,78.89,Wrong Item
3599,21691,2023-10-10,190.37,Defective
3600,5597,2023-10-12,48.11,Defective
3601,41833,2023-01-28,195.04,Wrong Item
3602,49188,2023-02-24,139.53,Changed Mind
3603,2211,2023-09-20,199.09,Defective
3604,33930,2023-07-24,29.55,Changed Mind
3605,9779,2023-02-21,126.34,Defective
3606,40835,2023-11-05,171.46,Defective
3607,54321,2023-03-02,27.34,Defective
3608,19384,2023-10-03,115.8,Wrong Item
3609,51651,2023-01-21,111.89,Changed Mind
3610,2308,2023-11-22,31.41,Defective
3611,51783,2023-02-06,33.9,Changed Mind
3612,30713,2023-11-23,153.6,Defective
3613,5390,2023-11-29,12.88,Wrong Item
3614,18193,2023-02-13,96.48,Changed Mind
3615,43960,2023-08-03,42.62,Changed Mind
3616,32150,2023-07-18,31.57,Changed Mind
3617,1433,2023-12-14,109.0,Defective
3618,3448,2023-04-10,74.13,Defective
3619,44074,2023-08-17,188.43,Defective
3620,35593,2023-12-12,29.37,Changed Mind
3621,19214,2023-04-16,16.91,Wrong Item
3622,52533,2023-01-06,172.4,Changed Mind
3623,42547,2023-09-26,197.5,Wrong Item
3624,39832,2023-01-22,94.04,Defective
3625,26394,2023-01-08,121.51,Defective
3626,47052,2023-08-07,43.61,Changed Mind
3627,11671,2023-01-28,180.4,Defective
3628,26711,2023-08-18,67.08,Defective
3629,49940,2023-07-04,85.75,Defective
3630,30668,2023-06-11,149.94,Defective
3631,14663,2023-08-31,39.27,Changed Mind
3632,20149,2023-07-16,17.5,Changed Mind
3633,42913,2023-10-23,150.21,Defective
3634,54049,2023-06-25,136.38,Defective
3635,31424,2023-06-10,51.69,Changed Mind
3636,51774,2023-07-22,78.49,Wrong Item
3637,41160,2023-06-05,152.88,Defective
3638,6949,2023-05-31,59.44,Wrong Item
3639,51244,2023-07-01,51.77,Defective
3640,1311,2023-08-18,49.1,Wrong Item
3641,9947,2023-04-20,12.04,Changed Mind
3642,25686,2023-06-20,51.28,Wrong Item
3643,49736,2023-11-15,173.49,Wrong Item
3644,38350,2023-05-22,58.38,Defective
3645,4608,2023-09-19,94.5,Wrong Item
3646,30216,2023-09-23,15.48,Changed Mind
3647,25749,2023-01-07,23.01,Wrong Item
3648,4595,2023-09-25,22.13,Defective
3649,14041,2023-11-18,176.55,Wrong Item
3650,23706,2023-01-03,64.49,Wrong Item
3651,57131,2023-02-20,149.77,Changed Mind
3652,9357,2023-03-14,143.71,Wrong Item
3653,47634,2023-10-08,111.7,Defective
3654,45604,2023-05-20,70.25,Changed Mind
3655,11678,2023-01-03,61.75,Changed Mind
3656,40738,2023-01-21,56.78,Wrong Item
3657,32636,2023-10-13,178.84,Changed Mind
3658,24113,2023-11-01,135.19,Defective
3659,38941,2023-05-25,46.71,Changed Mind
3660,28507,2023-06-16,141.39,Wrong Item
3661,23949,2023-08-31,126.93,Wrong Item
3662,22907,2023-05-22,185.29,Changed Mind
3663,30897,2023-04-02,47.4,Wrong Item
3664,35971,2023-10-08,125.1,Changed Mind
3665,28978,2023-09-17,26.95,Defective
3666,46024,2023-07-24,57.06,Wrong Item
3667,14370,2023-04-22,105.74,Defective
3668,31914,2023-03-15,76.23,Wrong Item
3669,47303,2023-10-15,143.03,Defective
3670,18308,2023-08-26,71.05,Defective
3671,44635,2023-11-17,97.67,Defective
3672,35853,2023-09-14,79.47,Defective
3673,19396,2023-08-06,52.79,Wrong Item
3674,23221,2023-11-08,30.06,Defective
3675,54755,2023-02-15,136.15,Changed Mind
3676,42882,2023-11-21,186.34,Wrong Item
3677,15841,2023-05-26,103.66,Wrong Item
3678,40322,2023-09-24,198.75,Changed Mind
3679,39630,2023-01-05,188.61,Changed Mind
3680,26116,2023-07-11,138.36,Defective
